SET NUMBER|CARD NUMBER|NAME|RARITY|THRESHOLD|TYPE|SUB TYPE|FACTION|SOCKET COUNT|COST|ATK|HEALTH|TEXT|FLAVOR|RESTRICTION|ARTIST|ENTERS PLAY EXHAUSTED|EQUIPMENT STRING|CURRENT RESOURCES ADDED|MAX RESOURCES ADDED|UUID
Primal Dawn|75|Brightmoon Augur|Common|2 Diamond|Troop|Coyotle Warlock|Aria|0|5|2|4|Prophecy Deploy - The next troop in your deck gets +2[ATK]/+4[DEF].|||Álvaro C. Escudero|0|29dc5a8b-3dc7-4a39-89a9-bb97842f27fb|0|0|77f4be59-4582-4db3-a5c6-149bbcda116e
Scars of War|75|Adamanthian Cavalry|Uncommon|2 Diamond|Troop|Human Ranger|Aria|0|5|3|3|Flight  While this is Valorous, it has Swiftstrike.|Pegasus were first bred to serve as cavalry mounts during the reign of King Wren.||Joel Lagerwall|0||0|0|980a4f11-ae88-420d-a512-a5a85ca70129
Shattered Destiny|75|Monsuun, Shogun of Winda'jin|Legendary|1 Blood|Troop|Shin'hare Rogue|Underworld|0|3|3|3|Rage 2    [BASIC] [BLOOD]: (2) -> Tunneling 4.    When a troop enters play under your control, if Monsuun is underground, secretly add a decoy counter to that troop.    Deploy - Put each troop with a decoy counter in your crypt into play, then remove all decoy counters from all troops you control.|"One throat, one slash, and it is done. Just get me close enough." -Monsuun|Unique|Andres Blanco|0|53c5ba74-e361-4322-80a3-6e3f043ad227, 197880a8-8e92-4ff0-8037-54696cb9178e|0|0|90d7d085-f920-4ff8-9d55-f0da3d4a06da
Armies of Myth|75|Deadeye Slicer|Common|1 Diamond|Troop|Necrotic Ranger|Underworld|0|3|2|2|Shift (1): Swiftstrike.|||Paolo Nagase Rotelli|0|0711952b-b819-453c-9a5f-9fe83d9720e8|0|0|ac40f729-7a08-444b-ab5c-6bea234333ce
AZ1|75|Ankylosaurus|Rare|2 Wild|Troop|Dinosaur|None|0|4|2|3|Crush    When this attacks, it gets +1[ATK]/+1[DEF].    [ONE-SHOT]: (0) -> This battles target opposing troop.|||Bogdan Rezunenko|0|a9d34019-f779-485b-9496-2f7554a782b7, cd18f080-cfd3-4c96-b979-24fd47cde559|0|0|76c52757-9c6f-4ef2-94d9-463ac19f610e
Scars of War|76|Ancestral Ambush|Rare|2 Diamond|Quick Action||None|0|3|0|0|Conscript an [ARDENT] troop with cost (4). Put the created card into play. It blocks target opposing attacking troop.|"We watched this war from the Tranquil Dream and foresaw our own intervention."||MagicMan|0|0041c79d-1bf4-4f02-8b78-84560730b5a2|0|0|f77b2b6d-7e01-4351-bb45-aa876d617ffe
Herofall|76|Ardent Crusader|Rare|1 Diamond|Troop|Human Warrior|Aria|1|3|4|4|SOCKETABLE MINOR    Deckbuilding: You can include this in your deck only if it contains at least ten differently named [ARDENT] troops.     Deathcry - Summon two Phantoms.     |"The Ardent is more than a political alliance. It is a belief in all that is valiant, all that is virtuous."||Joel Lagerwall|0||0|0|809c0143-3fc8-4696-baf2-3888d5fbacc8
Shards of Fate|76|Misfortune|Common|2 Blood|Basic Action||None|0|5|0|0|Deal 2 damage to each opposing champion, and they each choose and discard two cards.|"Fortune knocks but once, but misfortune has much more patience."||Velvet Engine|0|09def0e8-f900-467b-bf7b-bf65416040b9|0|0|e43d9a57-2516-4748-98e1-034a24380d19
Primal Dawn|76|Canyon Runner|Common|1 Diamond|Troop|Coyotle Ranger|Aria|1|4|3|3|SOCKETABLE MINOR    Prophecy Deploy - The next troop in your deck gets all socketed powers of this.|||Álvaro C. Escudero|0|1665b0ac-2999-43b9-9574-f892f3a3b1e5|0|0|9a1839ef-e375-4aa6-a57a-5ee28747d05a
AZ1|76|Dance of Dusk|Rare|2 Wild|Basic Action||None|0|7|0|0|Target Coyotle you control gets +X[ATK]/+X[DEF], where X is your health.|||Arden Beckwith|0|45a59a53-258c-4d6a-a01c-882f7c607032, d53fa55d-1179-4af6-8509-66b4561e4590|0|0|ccb1ff54-7ec8-40da-8fee-edb47088baa8
Shattered Destiny|76|Necrophage Sensei|Uncommon|1 Blood|Troop|Shin'hare Warlock Sensei|Underworld|0|2|0|0|As this enters play, this gets +1[ATK]/+1[DEF] for each troop in your crypt.|"Exploiting the failures of others makes my success that much sweeter."||Ellis Q Clark|0|a2bcd8be-ea33-4f23-a1d8-a0caf66b15c7, 48c7e78c-30aa-469a-b86e-a5542a948f85|0|0|17905e6c-bd13-438c-b404-0ce81ff6d062
Armies of Myth|76|Deathless Guardian|Rare|2 Diamond|Troop|Spirit Warrior|None|0|2|2|2|Swiftstrike    Opposing non-combat damage is reduced by 1.|||Sam Carr|0|0f17cf9d-c04b-49c9-8a33-7f8e3824ca08, 62263969-bffa-488e-ac55-ca7e6d783a79|0|0|1a94db72-bc5c-4fef-8e2d-9733687610b5
Primal Dawn|77|Cheery Songbird|Common|1 Diamond|Troop|Bird|None|0|4|2|3|Flight    Once per turn: When you gain health, this gets +2[ATK]/+2[DEF] this turn.|Songbird barding is infused with diamond Hexing Gem dust to keep it strong enough for protection yet light enough so the bird can fly.||Felicia Cano|0|145307f6-b160-4d9a-a875-9ba2384fdad0|0|0|df805db6-0a85-4efa-87ac-a800e4cccf75
Shattered Destiny|77|Neophyte of Xarlox|Common|2 Blood|Troop|Vennen Mage|Underworld|0|4|1|4|Exhaust -> Bury the top card of each opposing champion's deck. Gain 1 health for each troop buried this way.|"The Brood Lord teaches us that cruelty is a gift from Mother. To inflict pain is to serve her will."||Pavel Romanov|0|564b1470-312d-4bc8-becf-624fe043a68b|0|0|dcc8400a-dd32-48f1-9c31-441844d33829
AI Only Cards|77|Rose Knight Ghost|Epic|1 Sapphire|Troop|Spirit|None|0|2|1|1|Flight, Spellshield    Sacrifice this -> Remove all burning counters from you.|||Sam Carr|0|a50c27a5-c2b5-4958-9f2f-1c241543444e, b7ce9b42-f863-410c-aa46-0d67bc736b33|0|0|c456304c-8a70-4f96-96d0-ab2e84b7ba3c
AZ1|77|Dire Toad|Uncommon|1 Wild|Troop|Beast|None|0|4|3|4|Skyguard    Deploy - You may have this battle target opposing troop with Flight.|||Paolo Nagase Rotelli|0|fe9dc958-2ebc-4741-ac4c-0b65a1a2f7a5|0|0|c0bb008e-17c5-4e73-baf9-5cbd8f3eb6dc
Armies of Myth|77|Deepgaze Acolyte|Common|1 Diamond|Troop|Necrotic Warlock|Underworld|0|2|2|1|When a power is shifted onto this, this gets +1[ATK]/+1[DEF].|The Deepgaze believe in the "Final Shifting", when all necrotic power will be moved onto a single all-powerful being.||Atey Ghalan|0|551c68eb-5435-46eb-91b6-6aaf692a9030|0|0|669eb23c-868f-4df7-b6b3-328f6dc3eb32
Shards of Fate|77|Kill|Common|1 Blood|Quick Action||None|0|3|0|0|Destroy target non-artifact troop.|||Michael Komarck|0|6a506651-1833-4c36-a109-67009215f0b3|0|0|97b138e1-b8dd-4f58-bf4d-7c8ba44bfba7
Scars of War|77|Angel of Atonement|Rare|2 Diamond|Troop|Avatar of Redemption|None|0|4|3|3|Flight  Deploy - Revert any number of target cards.|"I will exchange your past wrongs for a moment of redemption. What will you do with this gift?" - Sotheria, Primal of Redemption||Polar Engine Studio|0||0|0|eba0cba5-7512-45df-bfed-ca36d7593866
Herofall|77|Ardent Phalanx|Common|1 Diamond|Quick Action||None|0|2|0|0|Prevent all damage that would be dealt to [ARDENT] troops you control this turn.|||Kristina Bilota|0||0|0|900e31c1-29b7-4f8a-9915-a9534e75338c
AZ1|78|Dream Bear|Uncommon|2 Wild|Troop|Spirit Beast|None|0|6|5|5|Crush    Deploy - Gain 5 health.|"The bear embodies protection and courage." -Sister Midnight||Velvet Engine|0|98960172-b467-498d-9801-94bc2b9367b1, d92baafa-7f33-4fa3-8bab-d21954b52721|0|0|b62a1583-fe80-4580-9592-d3c3c32acf39
Primal Dawn|78|Cleanse|Uncommon|1 Diamond|Basic Action||None|0|3|0|0|Revert all cards.|||JB Casacop|0|4bb4ee91-aa4b-4f70-84ae-710af6d84c1a, 67e10adb-6f3a-4e8d-a18d-026e745c5ea9|0|0|5bc12d6c-3da2-4b87-9fa0-325c42fb8631
Shards of Fate|78|Necessary Sacrifice|Uncommon|2 Blood|Basic Action||None|0|4|0|0|As an additional cost to play this, sacrifice a troop.    Draw three cards.|Executions in shin'hare society are never a public spectacle. They are too common to be a curiosity.||Andres Blanco|0|87ef969a-b204-46e4-bd56-ea5cae80645a, 80c8f967-766f-4fd1-bc7b-70aca72d6d23|0|0|189d494b-571d-4d36-a312-fef0dddcd343
Armies of Myth|78|Deepgaze Champion|Rare|1 Diamond|Troop|Necrotic Warrior|Underworld|0|3|3|3|When a power is shifted onto a troop you control, each troop you control gets +1[ATK]/+1[DEF].|||Andreas Zafeiratos|0||0|0|5101323a-56e3-4dc0-b2d9-deffb0dcd90c
Herofall|78|Ashen Gravebane|Uncommon|2 Diamond|Troop|Gargoyle|None|0|4|2|4|Deploy - Choose one: Take Flight; or Cleanse the Tombs.|Take your secrets to the grave, if you must. The Ashen will still know them.||Stephane Richard|0||0|0|d097962a-02d4-4cb6-89b1-267eaec53071
Shattered Destiny|78|Paladin of the Necropolis|Uncommon|1 Blood|Troop|Necrotic Cleric|Underworld|0|3|1|4|Lifedrain    When you gain health, each opposing champion loses 1 health.|Humans built the Necropolis beneath the Hyperborean Mountains. Centuries later, it became the place where the first necrotic were "awakened".||Yammo Zhang|0|ed20e438-b83f-4846-9aa1-16cc466afa4f|0|0|c21ed743-0e3c-4ccb-86f3-9fd0d9d61a75
Scars of War|78|Ardent Courage|Common|1 Diamond|Quick Action||None|0|3|0|0|[ARDENT] troops you control get +1[ATK]/+1[DEF].|Despite the unthinkable losses they had suffered, the Ardent alliance pressed onward, undaunted.||Melvin Chan|0||0|0|3b0b1cc7-78ab-49f5-906f-2f96a89f1c1f
Scars of War|79|Ardent Fellowship|Rare|1 Diamond|Constant||None|0|4|0|0|Troops you control have +1[ATK]/+1[DEF] for each different [ARDENT] race among troops you control.|"I have assembled an extraordinary fellowship that shall uncover the truth behind Talysen's demise and end this conflict." -Princess Victoria||Cesar Pasqualinotto|0|8508dd6b-690c-40bc-b0c9-cc88d407d5ee|0|0|6fc0c194-dd18-4439-9f3a-b48901d4ef67
Armies of Myth|79|Deepgaze Disciple|Uncommon|1 Diamond|Troop|Necrotic Warlock|Underworld|0|4|2|3|Flight    When a power is shifted onto a troop you control, this gets +1[ATK]/+1[DEF].|"The Final Shifting has begun. I shall be the vessel for the power that controls this world and all others."||Tatiana Vetrova|0|e9ceb6ba-a777-4b46-b48b-24691906140e, 6ea15ebd-45b4-4464-ac96-29d28db9e5a7|0|0|9863827e-bc0f-4baf-9e2f-2a02485378e3
Herofall|79|Baa'tle Master|Common|1 Diamond|Troop|Woolvir|None|0|3|1|5||Woolvir are never sheepish about fighting.||Botos Vlad|0|3ba1c6ee-5300-40b1-b621-bc31266aa85a|0|0|04f31281-544e-452f-81bc-dc52d2ca6275
Shattered Destiny|79|Rise Again|Rare|2 Blood|Basic Action||None|0|5|0|0|Put target troop from a crypt into play under your control.|"Stand, my minion. Your life is yours again."||David Pursley|0|362e8f32-9e38-494d-99b8-1d4e79754a8f, 269c5ad1-2cbb-4ddc-bc0b-fdbec21d81e6|0|0|d1e2fb98-1217-42af-b4eb-c4b4831ef8f8
Shards of Fate|79|Pact of Pain|Rare|2 Blood|Constant||None|0|3|0|0|(2), Pay 2 health -> Draw a card.|An agreement is reached ... and even the dead shall bleed.||Jason Engle|0|b42a02ab-746a-40bd-ac32-1e24a8be6734, eddeb51c-79b8-451d-b928-aecd60e9f48a|0|0|d8b65a44-04a8-45ed-b9cc-6e3d1c902cfc
AZ2|79|Illusionary Schemer|Rare|1 Sapphire|Troop|Elemental|None|0|4|2|4|Flight    Deploy - Four random non-resource cards in your deck get "When you play this, copy it."|||Polar Engine Studio|0|22250309-9b85-4fc5-856e-f5bec2dd88d4, 6cea09d2-18d6-4d1e-a803-b4c4a5f54d16|0|0|b972acb1-b160-460a-a384-96d6e1e43ab3
AI Only Cards|79|Feralroot Ambusher|Epic|1 Wild|Troop|Beast|None|0|2|2|1|Speed    Must Attack.|||Kirsi Salonen|0||0|0|e99ac402-f16b-44c2-8e9f-f74af3b012da
AZ1|79|Enter the Dream|Legendary|3 Wild|Constant||None|0|8|0|0|Deploy - Put your crypt into your deck.    When you play a card, draw a card.    When a card enters your crypt, put it into your deck.|"True wisdom can only be found in dreams." -Ozawa||Anders Finer|0|47252359-5e8d-4421-820d-8265f370a8b9, bffb97d7-5fd4-42d2-81bd-21d1f9cb0452|0|0|84a7cebf-0df8-44bf-bc77-6bc3a420c382
Primal Dawn|79|Cloudspeaker|Common|1 Diamond|Troop|Coyotle Ranger|Aria|0|2|0|4|[BASIC] [ONE-SHOT]: (2) -> Target troop you control with Flight gets +2[ATK]/+1[DEF].|||Christer Wibert|0|eb12e86f-42c0-4c1c-97ae-a7af2b8b6133|0|0|25d04064-07b0-457e-affc-b5a116390621
AI Only Cards|80|Power of Sapphire|Epic|1 Sapphire|Basic Action||None|0|2|0|0|Draw two cards.    Gain two charges.|||Kamila Szutenberg|0||0|0|0c6fbf8f-4900-4717-9098-dc89bed719a2
Armies of Myth|80|Ethereal Caller|Common|2 Diamond|Troop|Human Warlock|Aria|0|3|1|2|Flight    Deploy - Transform target troop in your crypt into a Phantom. Put it into play.|||Polar Engine Studio|0|b521c635-174b-4ad8-b13c-5941ae959e60|0|0|27982190-836b-40e4-9dec-dee7ed6e88d8
Shattered Destiny|80|Rotting Buffalo|Common|1 Blood|Troop|Undead Zombie Buffalo Beast|None|0|3|2|3||||Pavel Romanov|0|2539d6b1-a2d7-4bfc-9dc9-530e6d4ca67a|0|0|d0f5e44c-e99f-4c33-8bdc-d65e8e198c4d
AZ1|80|Feralroot Jaguar|Uncommon|1 Wild|Troop|Beast|None|0|3|3|3|Steadfast    Before the start of the game, if this is in your deck, two random troops in your deck get +1[ATK]/+1[DEF].|||El Garing|0|387cb15c-17f7-4546-9478-061963d37c53|0|0|bc47eb79-bbdf-4252-b09b-ee7c90c5159b
Herofall|80|Bastion of the Necropolis|Common|2 Diamond|Troop|Necrotic Warrior|Underworld|0|7|4|6|Assault - When a troop you control attacks, if this is in your hand, this gets cost -(1).|"Humans imprison themselves by clinging to their humanity. They can free themselves by letting go."||Alex Allen|0||0|0|b4c89e55-7237-41c2-8950-5e627b5a9390
Scars of War|80|Awakened Herald|Common|1 Diamond|Troop|Necrotic Warrior|Underworld|0|2|2|1|Deploy - Gain [BLOOD], [RUBY], or [SAPPHIRE].|"I am Awakened. I shall Sleep nevermore."||Alex Brock|0|94e55420-b427-4d74-91fa-306cff548981|0|0|5cdd7e19-e255-4bbd-b251-52aaaebe9001
Primal Dawn|80|Cosmic Shaman|Rare|1 Diamond|Troop|Coyotle Cleric|Aria|2|6|5|5|SOCKETABLE MAJOR  SOCKETABLE MINOR    Prophecy Deploy - The next troop in your deck gets all socketed powers of this.    Prophecy Deathcry - The next troop in your deck gets all socketed powers of this.|||Lane Brown|0|55da5343-04a4-4e9f-9776-79f1da1c264b, 9fb63d74-7fea-4622-ae3e-1400eeea65e6|0|0|e0992a11-04dc-4727-b617-89ea59b4a7e6
Shards of Fate|80|Relentless Corruption|Rare|2 Blood|Basic Action||None|0|3|0|0|Put the top ESC:1 card of target opposing champion's deck into your hand. The thresholds of those cards all become [BLOOD]. Put this into your deck.Escalate: 1 all your #SELF#s in all zones.|||Andres Blanco|0|b2315af0-fcb6-494c-93f8-a1237e8999cf|0|0|1b64b6fc-24a4-403c-87a5-370317d249d8
Scars of War|81|Battle Scrivener|Common|1 Diamond|Troop|Human Cleric|Aria|0|3|1|4|Diligence - Gain 3 health.|"Our descendants will read of this war. I must ensure they shall know of all, human and ally, who fought gloriously for our righteous cause."||Minh Nguyen|0|42eb015c-201f-4240-8dde-6a14aceb2aea|0|0|38b5b42c-a4ba-4844-9262-62b6d2d54b56
Armies of Myth|81|Etherealize|Common|1 Diamond|Basic Action||None|0|4|0|0|Revert and transform target constant or troop into a Phantom.|||Daniel Peacock|0|db1ada69-6fcb-4b9f-bc53-0b7492fec2df|0|0|46eedbaf-fcfa-47f6-b4b1-001c446ff32c
Shattered Destiny|81|Starving Lich|Rare|5 Blood|Troop|Undead|None|0|1|2|2|Lethal, Speed, Lifedrain|Life is a banquet ... death is a respite ... undeath is a famine.||Andreas Zafeiratos|0|00159eb8-1d7f-4e4f-a898-ddb74127ebed, ebacf9ec-d7c8-477d-bc11-740854ce4557|0|0|ecd9eaa2-c6ac-4dca-8d97-a41d5e07017b
Herofall|81|Battle Hymn|Uncommon|3 Diamond|Basic Action||None|0|1|0|0|Troops you control get +1[ATK]/+1[DEF].|Sound forth the trumpet that calls the faithful to war; Smite our foes with courage they have never seen before.||Joseph Weston|0|5d0ca008-761a-4b23-87c7-d44c6850a84a|0|0|5d1fac2c-f8ae-4484-8b7e-9c6796b26c00
Shards of Fate|81|Rot Caster|Uncommon|2 Blood|Troop|Vennen Mage|Underworld|0|5|3|2|Deploy - Destroy target opposing troop with cost (3) or less.|Vennen mages use their ruthless mastery of Blood Magic to feed their insatiable hunger to inflict pain.||Red Hot CG|0|ef84eb3c-231b-4c70-9933-6ac58a67f5c1, e41f32cd-7aa4-4f81-b6fd-fa7d97fea75a|0|0|6fce7714-cb05-45a1-bf07-b5ab16f2115a
Primal Dawn|81|Danse Macabre|Rare|3 Diamond|Basic Action||None|0|5|0|0|Transform all troops in your crypt into Phantoms and put them into play.|King or peasant, dragon or dingler, the Dance of Death connects us all.||Martin De Diego Sabada|0|c5f95b28-d9e6-42db-b0f3-e1ec419ad6f9, 1a7e990c-c673-4fed-8a59-d4ee8c2552a0|0|0|9bde7c7e-4ae5-4428-b1f8-ccad6cdf4d76
AZ1|81|Grim Mandate|Rare|1 Diamond 1 Blood|Constant||None|0|7|0|0|When a Necrotic you control dies, if it has [DEF] 1 or more, put it into play. That troop gets -1[ATK]/-1[DEF].|||Alexander Gustafson|0|33cf38f1-8531-406e-b8b7-eea21a68b7b9, 3031536a-15c2-4a04-b185-427bc3f77a04|0|0|61b17836-5c7e-4092-a074-3dd27104291b
Primal Dawn|82|Duskwing Shepherd|Common|1 Diamond|Troop|Necrotic Ranger|Underworld|0|2|1|3|Flight    Sacrifice this -> Gain a threshold of your choice.|Necrotic will follow the directives of the Chant of the Shard, even to their own destruction.||Tomasz Jedruszek|0|ec18d97c-0a46-4da1-a551-ffdbc819b56c|0|0|c05ebcd4-5b49-49d0-a3db-7e8c1b514810
AZ1|82|Sporeshambler|Rare|2 Wild|Troop|Undead Plant Zombie|None|0|4|4|3|Deploy - Choose target troop you control. Each troop you control that shares a trait with the chosen troop gets +1[ATK]/+1[DEF] and "Deathcry - Summon a Seed Pod."|||Hugo Richard|0|45acb4c1-674f-41cc-8650-1629560d96fb, 1b009a82-14ca-49ca-8a3a-add49017cad6|0|0|53f09083-2c44-4790-8db6-5fe617de036c
Scars of War|82|Blessed Scout|Uncommon|1 Diamond|Troop|Coyotle Rogue|Aria|0|2|1|3|Diligence - Conscript an [ARDENT] troop with cost (1).|"The night may be cold and dark, but I am never alone. My ancestors are always watching."||Iwo Widulinski|0||0|0|ccaa86f5-001b-44a6-871c-65b29474b858
Herofall|82|Bring To Justice|Common|2 Diamond|Basic Action||None|0|3|0|0|Void target non-Valorous troop.|"By imperial order of His Majesty, King Gabriel, any Underworld enemy captured within the realms of humankind, or in the lands of elf, orc, or coyotle, shall be summarily executed. There will be no trials. There will be no clemency."||Alvaro Estrada|0||0|0|efa4da97-699f-416f-b25a-3c67615f15b2
Armies of Myth|82|Eye of Lixil|Uncommon|1 Diamond|Troop|Necrotic Rogue|Underworld|0|2|1|1|Prevent all damage that would be dealt to this by cards that share a shard with a threshold you have.|Nobody knows what the typical lifespan of a necrotic is, not even the necrotic themselves.||Paolo Nagase Rotelli|0|a121f062-3936-46da-bb7e-2b4129274b23, f6318afd-9d14-4d96-91e5-011de9da9598|0|0|8ef8747b-9d54-4423-98bb-f4d3bdc58665
Shattered Destiny|82|Subtle Striker|Rare|1 Blood|Troop|Necrotic Warrior|Underworld|0|2|2|2|Opposing champions can't use charge powers.|"Speak softly, carry a big sword ... and then swing it at your enemy's head."||Apterus|0|207fd496-7dca-4bb8-b6e7-8dabb259a675, b5b4b515-ee92-4330-9df3-7706d8a40743|0|0|022207ee-02d8-44ea-84bb-cccf49f0fb18
Shards of Fate|82|Sadistic Castigator|Rare|3 Blood|Troop|Goblin|None|0|6|4|4|Flight    When an opposing champion draws a card, reveal it. This deals damage to them equal to the drawn card's cost.|Goblins are vile, infuriating creatures. Highly intelligent, to be sure, but aggressively immoral.||Anton Kokarev|0|921c772a-4b37-4251-9e72-9160a927c850, d06aa83e-3a68-4c7c-bbe5-139a3a992499|0|0|93d31708-e672-47d2-953c-4b1596c050b8
Primal Dawn|83|Exemplar of the Awakened|Rare|1 Diamond|Troop|Necrotic Warlock|Underworld|0|3|2|3|When a Necrotic you control dies, Necrotic you control get +1[ATK]/+1[DEF].|"Once Awakened, We shall never sleep again."||Xavier Ribeiro|0|f8f76e89-b679-4924-8411-22a13e9549af, 4443e491-d7eb-4232-a2ab-d9f66bf9ae02|0|0|befb9103-c91d-4047-a30f-e96fd039007b
Herofall|83|Canyon Howler|Common|1 Diamond|Troop|Coyotle Cleric|Aria|0|4|3|3|Deploy - Create a Valor and put it into your hand.     When this attacks, ready each Valorous troop you control.|||Henri Maxime Chiasson|0||0|0|8334adae-753e-4c6a-962c-927532a00a79
Scars of War|83|Blindside|Common|1 Diamond|Quick Action||None|0|2|0|0|Ready target exhausted troop you control. It gets +3[ATK]/+3[DEF] this turn.|||Sherol Eak|0|ae51c3c3-380e-4cec-ac87-1b64c958dec2|0|0|90f0e2a9-fb3f-443c-87ec-433b8b84a237
AZ1|83|Thornsprout|Uncommon|1 Wild|Troop|Plant|None|0|4|3|2|When you play this, if you control a troop that shares a class with you, summon a copy of this.|||SkySoul|0|1d4d0df8-d511-4e05-9c85-df6e104dba42|0|0|a5f50516-06c4-46fe-b8bc-edd3fc9a8a8f
Shards of Fate|83|Shadow Rend|Uncommon|2 Blood|Basic Action||None|0|3|0|0|You Get "When a troop you control deals damage to an opposing champion, that champion chooses and discards a card." this turn.|||Anton Kokarev|0|98d12af5-3dd4-4248-9054-51e5172c4e67|0|0|4529074a-1161-4edc-a0f3-50ec5a4e8433
